uid	followers_count	friends_count	statuses_count	favourites_count	listed_count	created_year	name_words	screen_name_length	description_length
3239633340	1.7315359349e-05	0.000419810982665	0.000900041777923	0.00963586764954	0.000111751821555	0.9	0.0		0.183962264151
2886745944	3.41497364939e-05	0.00104099471311	0.00708589904274	0.00142526551317	0.000178802914488	0.8	0.125		0.103773584906
4411346183	1.0341117389e-05	0.000255982306503	9.44544348174e-05	9.1952613753e-05	4.47007286219e-05	0.9	0.0		0.603773584906
727376830894886912	1.77963415532e-05	0.0	0.00376182950975	1.91567945319e-06	0.000804613115194	1.0	0.125		0.0518867924528
423267919	4.59338004953e-05	0.00115362692797	0.00288812598768	0.0411660357696	0.000156452550177	0.5	0.0		0.127358490566
765948007	7.9362063683e-06	0.000907883913731	0.00296623253955	0.0102144028444	2.23503643109e-05	0.6	0.0		0.0990566037736
2383887678	3.15043343711e-05	0.0018396595094	0.00134143461755	0.0047757888768	0.00024585400742	0.8	0.125		0.278301886792
74985019	0.000155597743039	0.0015154152545	0.209962218226	0.00129116795145	0.00107281748693	0.3	0.125		0.36320754717
244337137	4.66552738015e-05	6.82619484008e-05	0.0519317748352	3.25665507042e-05	0.00379956193286	0.5	0.125		0.00943396226415
309208236	1.01006262869e-05	0.000215025137462	0.00108077670608	0.00444246065194	2.23503643109e-05	0.5	0.25		0.117924528302
251018451	7.11853662126e-05	0.00160074269	0.0111347247198	0.0163273359795	0.0	0.5	0.125		0.0943396226415
333763363	4.4731344985e-05	0.00139254374738	0.0031415181734	0.00808033593355	8.94014572438e-05	0.5	0.375		0.301886792453
475838658	0.00045428769181	0.00548826065142	0.0395845821299	0.0246528788831	0.0046935765053	0.6	0.125		0.646226415094
49149248	0.000139965821405	0.00150858905966	0.0216164423374	0.0289650733322	0.00227973715972	0.3	0.125		0.117924528302
226409683	0.000381418887883	0.0082426302694	0.0588060596153	0.0494168671744	0.0036878101113	0.4	0.125		0.731132075472
237114173	1.89987970635e-05	0.000406158592985	0.000235227871324	1.53254356255e-05	0.000201153278798	0.5	0.25		0.00943396226415
3192728227	0.000193114354962	0.000344722839424	0.00383811963017	0.0165936154235	8.94014572438e-05	0.9	0.25		0.528301886792
3316289724	9.06651454803e-05	0.00114680073313	0.0231249886473	0.000454016030406	0.000111751821555	0.9	0.0		0.589622641509
44119857	0.00418117830058	0.00538586772882	0.118768277841	3.0650871251e-05	0.00473827723392	0.3	0.125		0.429245283019
249860470	2.62135301256e-05	0.00319124608774	0.000320600148947	0.000203062022038	0.000134102185866	0.5	0.25		0.311320754717
717464973857828866	5.5312953476e-06	0.000174067968422	0.000500426861388	0.000168579791881	2.23503643109e-05	1.0	0.0		0.169811320755
14369435	2.81374589422e-05	0.000750881432409	0.00366374221205	0.000419533800248	0.000290554736042	0.2	0.0		0.0471698113208
3064403321	5.21865691491e-05	0.000965906569871	0.0143761466223	0.0339994789352	0.000134102185866	0.9	0.0		0.27358490566
215995664	2.78969678401e-05	0.0019591179191	0.000938186838138	0.00012643484391	0.0	0.4	0.25		0.0424528301887
3242036943	3.22258076773e-05	0.000378853813624	0.000712041124008	0.0039079860845	2.23503643109e-05	0.9	0.125		0.0566037735849
735772321256902660	3.36687542898e-06	6.82619484008e-05	0.00331771202296	0.0	0.000111751821555	1.0	0.25		0.311320754717
2396157384	0.000121928988749	0.00357009990136	0.000639383866456	0.00467425786578	0.000134102185866	0.8	0.125		0.377358490566
26907347	6.80589818857e-05	0.00236527651209	0.0101184313298	0.00928338263015	0.00024585400742	0.3	0.0		0.179245283019
762809780	0.000175558504511	0.00138571755254	0.0232158102192	0.0446142587853	8.94014572438e-05	0.6	0.0		0.0518867924528
708109219812102145	2.33276369008e-05	0.000631423022707	0.000893684267887	8.04585370339e-05	0.000379956193286	1.0	0.125		0.589622641509
334974782	2.11632169821e-05	0.000358375229104	0.00694058452764	1.91567945319e-06	0.00100576639399	0.5	0.0		0.731132075472
197861091	0.00781860621939	0.00346088078392	0.0201932683051	0.00240992475211	0.00750972240848	0.4	0.25		0.669811320755
327230460	2.09227258801e-05	0.00167241773582	0.00336948031897	0.00624128365849	8.94014572438e-05	0.5	0.0		0.00943396226415
236891479	0.000370356297187	0.00386362627948	0.033075400069	0.0280110649645	0.000290554736042	0.5	0.25		0.174528301887
3098450951	0.000504550332142	0.0168572881576	0.113524240278	0.0363959939311	0.0128961602074	0.9	0.125		0.0235849056604
1546717262	5.5312953476e-06	0.000163828676162	0.000984505839827	5.74703835957e-06	0.0	0.7	0.125		0.00943396226415
1593275004	0.000492766268141	0.000310591865224	0.0434154360344	0.0	0.00024585400742	0.7	0.0		0.00943396226415
130757766	7.33497861313e-05	0.000795251698869	0.00105988774454	0.000181989548053	0.000223503643109	0.4	0.125		0.278301886792
267711963	0.00021379658974	0.00164511295646	0.0214075527219	0.00147507317896	0.00415716776183	0.5	0.0		0.735849056604
1905278516	0.000196481230391	0.00513329851974	0.0167393239242	0.0377503793045	0.00167627732332	0.7	0.0		0.735849056604
2886560514	2.74159856359e-05	0.00101368993375	0.00753001652953	0.014833106006	0.000447007286219	0.8	0.125		0.745283018868
16503216	0.00252443509843	0.0152224144934	0.0659219297768	0.0482425556696	0.0042912699477	0.2	0.25		0.103773584906
2512085101	1.89987970635e-05	0.000126284604541	0.00593973080486	1.91567945319e-06	0.00487237941978	0.8	0.0		0.0943396226415
2845669868	8.08050102954e-05	0.00109901736925	0.00890505512869	0.00358998329528	0.000312905100353	0.8	0.25		0.254716981132
2816513351	1.3707992818e-05	0.000419810982665	0.000114435180644	0.000151338676802	4.47007286219e-05	0.8	0.0		0.103773584906
2463148140	0.0052520851781	0.0772930041742	0.0362614208127	0.0383633967296	0.0168745250548	0.8	0.125		0.707547169811
25987264	9.86013518486e-05	0.00113314834345	0.00811944853142	0.0213081025578	0.000335255464664	0.3	0.25		0.419811320755
109633081	0.000167622298143	0.0018908559707	0.0125043140247	0.00112258815957	0.000178802914488	0.4	0.0		0.00943396226415
711272535300706305	0.000141649259119	0.00538586772882	0.000456832506857	0.000475088504391	0.000178802914488	1.0	0.125		0.448113207547
764137058994495492	0.000118321622218	0.000457355054285	0.00162752256916	0.0040554934024	0.000156452550177	1.0	0.25		0.415094339623
291242443	0.000298689948771	0.00441654806153	0.0610157484606	0.0136166495533	0.00113986857986	0.5	0.0		0.52358490566
3503659817	9.45130031134e-05	0.000498312223326	0.000883693894974	0.00118963694043	8.94014572438e-05	0.9	0.0		0.00943396226415
747908429302366208	3.84785763312e-06	0.000662140899488	0.00418959911358	0.0	0.0	1.0	0.25		0.00943396226415
2681031122	1.46699572263e-05	0.000293526378123	0.000603963453399	0.001289252272	2.23503643109e-05	0.8	0.125		0.325471698113
2494501406	2.74159856359e-05	0.000808904088549	0.00134960855902	0.00169920767498	0.000134102185866	0.8	0.125		0.216981132075
72746402	8.89817077658e-06	0.000283287085863	0.00532123589995	0.00136971080903	2.23503643109e-05	0.3	0.125		0.155660377358
51004118	5.5072462374e-05	0.00286358873541	0.0683014549616	0.00810907112535	0.00046935765053	0.3	0.125		0.311320754717
440591322	7.88810814789e-05	0.00786036335835	0.00183822861606	0.000998068995111	0.000402306557597	0.5	0.0		0.537735849057
758723168202665984	3.36687542898e-06	0.000228677527143	2.99711187401e-05	0.000208809060398	0.0	1.0	0.0		0.00943396226415
45511226	7.69571526623e-05	0.00083279577049	0.0434653878989	0.00414169897779	4.47007286219e-05	0.3	0.0		0.0235849056604
524703553	5.12246047408e-05	0.000931775595671	0.0211205565546	0.00108619024996	0.000134102185866	0.6	0.0		0.443396226415
14452750	0.00961675818956	0.00286700183283	0.00632935534848	0.00225667039586	0.0102141164901	0.2	0.125		0.632075471698
2664668667	2.95804055546e-05	0.000310591865224	0.00250667538554	0.000599607668848	0.0	0.8	0.0		0.132075471698
2499721947	1.87583059614e-05	0.000276460891023	0.0023177665159	0.000459763068765	2.23503643109e-05	0.8	0.125		0.740566037736
48501467	4.18454517601e-05	0.000686032581428	0.00194448985523	0.00106894913488	0.000178802914488	0.3	0.125		0.0990566037736
70658498	3.55926831063e-05	0.00103075542085	0.000774708008646	0.000408039723529	0.000156452550177	0.3	0.125		0.292452830189
3220420045	5.65154089864e-05	0.000600705145927	0.00510235591158	0.00665315474092	0.000201153278798	0.9	0.0		0.36320754717
623609854	6.70970174775e-05	0.000798664796289	0.0770239587307	0.00196548711897	0.00227973715972	0.6	0.125		0.391509433962
2646421976	0.000227504582558	0.00500360081778	0.00371460229234	0.00914928506843	0.000447007286219	0.8	0.0		0.306603773585
110655814	2.11632169821e-05	0.000969319667291	0.00434308757016	0.00013792892063	0.000223503643109	0.4	0.0		0.400943396226
2171449255	0.000128181757403	0.00613674916123	0.0141736145169	0.0128254739391	0.000223503643109	0.7	0.125		0.735849056604
723146983846907904	4.18454517601e-05	0.000232090624563	0.00559097596861	0.0112929303765	0.000134102185866	1.0	0.0		0.00943396226415
2910281018	3.00613877587e-05	0.00111608285635	0.00242130310791	0.00246547945625	0.000335255464664	0.8	0.125		0.61320754717
3057353291	4.08834873519e-06	0.000122871507121	8.17394147458e-05	7.66271781275e-05	0.0	0.9	0.125		0.0377358490566
134741365	0.000285943920361	0.00150517596224	0.194585217881	0.000120687805551	0.0553395020339	0.4	0.0		0.735849056604
749456311666941954	5.12246047408e-05	6.82619484008e-06	0.153770911667	0.000124519164457	0.00274909481025	1.0	0.0		0.00943396226415
718129555689512961	0.000186621095206	0.0038329084027	0.00444299129929	0.00941556451242	0.00125162040141	1.0	0.125		0.702830188679
217595654	6.73375085795e-05	0.00228677527143	0.00511597914737	0.00881978820248	0.000312905100353	0.4	0.25		0.75
1539758280	0.00074480094311	0.00220827403077	0.0940856992353	0.0416315458767	0.00303964954629	0.7	0.0		0.00943396226415
3895802896	0.000212113152025	0.00671356262522	0.00374457341108	0.00263214356868	0.000134102185866	0.9	0.25		0.108490566038
3030404468	6.51730886609e-05	0.00111949595377	0.0222367536737	0.0356201437526	0.000201153278798	0.9	0.0		0.646226415094
158815850	0.000681311292164	0.0170654871002	0.139585490346	0.142432683024	0.00187743060212	0.4	0.125		0.566037735849
121475405	0.00161585971481	0.00260419333149	0.0695311790456	0.0671081669246	0.0030619999106	0.4	0.0		0.679245283019
258576445	9.16271098886e-05	0.00120823648669	0.0050941819701	0.000894622304639	8.94014572438e-05	0.5	0.125		0.122641509434
8531732	0.00309223459041	0.0222602213735	0.056677201969	0.0660392177898	0.014013678423	0.1	0.125		0.731132075472
151668221	0.001022568166	0.00679206386588	0.122066917334	0.00278156656603	0.00478297796254	0.4	0.125		0.72641509434
2595408739	0.000664717406121	0.00122871507121	0.0217899115398	0.0153982314447	0.000402306557597	0.8	0.0		0.00943396226415
119833228	2.64540212277e-05	0.000252569209083	0.0272555537391	0.00284669966744	0.000312905100353	0.4	0.125		0.297169811321
2875314076	0.000438896261277	0.000307178767804	0.0311218280566	0.0104845136473	0.000603459836395	0.8	0.0		0.0754716981132
25881902	0.000376368574739	0.0166525023124	0.00779430730387	0.0205494934944	0.00176567878056	0.3	0.125		0.584905660377
2546809584	0.000414366168866	0.00452918027639	0.0424854231377	0.00097316516222	0.0229091234187	0.8	0.0		0.254716981132
35839119	3.36687542898e-05	0.000634836120127	0.0206146803989	0.00184479931342	0.000514058379152	0.3	0.0		0.603773584906
4812493217	5.60344267822e-05	0.000518790807846	0.0665658547218	2.10724739851e-05	0.00234678825265	1.0	0.375		0.103773584906
2191600644	0.000394886389598	0.00130721631188	0.0289639075073	0.0100036781046	0.000558759107773	0.7	0.25		0.707547169811
415883115	0.000503828858836	0.00922218922895	0.0143225618949	0.0246222280118	0.000804613115194	0.5	0.25		0.660377358491
23177838	0.000655097762038	0.00906859984505	0.188912502498	0.0	0.00100576639399	0.3	0.125		0.5
744604644282798080	1.92392881656e-06	3.75440716204e-05	0.000178918496721	3.83135890638e-06	4.47007286219e-05	1.0	0.125		0.127358490566
186044621	4.42503627808e-05	0.000416397885245	0.00705501970828	1.53254356255e-05	0.00125162040141	0.4	0.125		0.103773584906
2822640158	0.00103555468551	0.000184307260682	0.067199789294	0.0795639147293	0.000871664208127	0.8	0.0		0.179245283019
238505001	0.00020682234778	0.00266562908505	0.0640955079651	0.0796041439978	0.00160922623039	0.5	0.125		0.599056603774
72921451	7.21473306209e-06	0.000157002481322	7.81065518682e-05	4.59763068765e-05	0.0	0.3	0.25		0.00943396226415
39962454	3.31877720856e-05	0.000249156111663	0.00316876464498	0.0158062711683	0.000268204371731	0.3	0.0		0.103773584906
2506095708	4.56933093932e-06	0.00104440781053	0.000930012896663	0.00161491777904	0.000558759107773	0.8	0.0		0.349056603774
161425877	4.11239784539e-05	0.00109901736925	0.0273345685067	1.91567945319e-06	0.000379956193286	0.4	0.0		0.509433962264
765355014445490178	2.09227258801e-05	0.000402745495565	0.000260657911467	8.04585370339e-05	0.0	1.0	0.125		0.683962264151
14415964	0.000551686588148	0.00658045182584	0.0683132617659	0.0251816064122	0.00268204371731	0.2	0.125		0.688679245283
2817034059	0.000819834166956	0.00735181184277	0.0139801645687	0.0654204533264	0.00348665683251	0.8	0.125		0.410377358491
15697612	1.75558504511e-05	0.000269634696183	0.00490254845331	0.00869335335857	2.23503643109e-05	0.2	0.0		0.13679245283
4868648957	0.000121448006545	0.00119458409701	0.00894955769894	0.0134672265559	6.70510929328e-05	1.0	0.0		0.75
1700808978	4.18454517601e-05	0.000682619484008	0.00603327702396	0.0392580190342	0.000111751821555	0.7	0.0		0.287735849057
763014646462816256	1.44294661242e-06	0.000150176286482	4.63190016893e-05	0.000120687805551	0.0	1.0	0.125		0.00943396226415
60684098	0.000415328133274	0.0032697473284	0.200241585381	0.151539823144	0.00480532832685	0.3	0.125		0.38679245283
108206858	3.72761208208e-05	0.000580226561407	0.0698908324705	0.000932935893703	0.000290554736042	0.4	0.125		0.254716981132
237677061	9.37915298072e-06	0.000430050274925	0.0103073401994	0.00174518398185	4.47007286219e-05	0.5	0.0		0.0896226415094
2440565147	0.00108605781695	0.000317418060064	0.144904001598	0.107492605477	0.0012292700371	0.8	0.0		0.0707547169811
146334818	4.85792026181e-05	0.000351549034264	0.0105788966995	0.0117373680097	0.000134102185866	0.4	0.0		0.377358490566
4636678046	1.27460284097e-05	3.41309742004e-06	0.00355748097288	0.0	0.00176567878056	0.9	0.0		0.301886792453
705493816103591936	1.20245551035e-06	0.000116045312281	0.00013623235791	0.00167813520099	2.23503643109e-05	1.0	0.0		0.00943396226415
2330546804	0.000662072003998	0.00927679878767	0.00122881586835	0.00451334079171	0.000447007286219	0.8	0.375		0.481132075472
222837602	0.000209708241005	0.000136523896802	0.105892503587	0.00268769827282	0.00194448169505	0.4	0.125		0.589622641509
2317217045	8.24884480099e-05	0.00318783299032	0.0076362777687	0.00445970176702	0.000447007286219	0.8	0.125		0.13679245283
3700565180	1.08220995931e-05	0.000484659833646	0.000717490418324	0.00725659376868	0.000156452550177	0.9	0.125		0.174528301887
276196738	6.49325975588e-06	0.000320831157484	0.000341489110494	7.27958192212e-05	2.23503643109e-05	0.5	0.0		0.584905660377
1938202490	8.6336305643e-05	0.00089764462147	0.0193867727463	0.00375856308716	0.00145277368021	0.7	0.125		0.00943396226415
63937476	4.23264339643e-05	0.00237892890177	0.0013859371878	0.00183522091615	6.70510929328e-05	0.3	0.25		0.00943396226415
17340440	0.000435048403644	0.00688421749622	0.00279821263146	5.74703835957e-06	0.00154217513745	0.2	0.125		0.688679245283
4286947637	1.89987970635e-05	0.000737229042729	0.00604508382831	7.66271781275e-06	0.00118456930848	0.9	0.0		0.632075471698
71955429	7.69571526623e-05	0.00169972251518	0.0139238551941	0.0658993731897	0.000424656921908	0.3	0.375		0.481132075472
2938750487	0.000144294661242	0.00225605739465	0.00289720814488	0.0120975157469	0.00046935765053	0.8	0.25		0.627358490566
1242534258	5.02626403326e-05	0.000314004962644	0.00101720160573	0.00330071569784	2.23503643109e-05	0.7	0.0		0.485849056604
3243913959	5.26675513533e-05	0.000781599309189	0.00018073492816	0.000463594427672	0.0	0.9	0.125		0.061320754717
196501566	8.56148323368e-05	0.000754294529829	0.0426634334187	0.000113025087738	8.94014572438e-05	0.4	0.125		0.278301886792
2174806620	1.85178148594e-05	0.000286700183283	0.000686611083865	0.000984659238939	2.23503643109e-05	0.7	0.125		0.254716981132
125839839	0.000161369529489	0.00763851202605	0.047611392658	0.0230456238219	0.00379956193286	0.4	0.125		0.36320754717
598814900	0.000311916959384	0.00673745430716	0.0116805623672	0.00349036796371	0.000201153278798	0.6	0.0		0.443396226415
701877630245720065	0.000248427308438	0.00826652195134	0.000574900550379	0.00385243138036	6.70510929328e-05	1.0	0.0		0.235849056604
16027904	0.103363797143	0.00327657352324	0.0769204221387	0.0149901917212	0.191252067409	0.2	0.25		0.669811320755
2842557455	0.000136598945976	0.00126625914283	0.0198327066645	0.0	0.00216798533816	0.8	0.25		0.221698113208
1379250560	0.000229669002477	0.00568280720437	0.033321526529	0.00208042788616	0.0069509633007	0.7	0.0		0.00943396226415
323178643	0.00209924682997	0.0279327892856	0.0458767006339	0.0426085423978	0.00426891958339	0.5	0.0		0.745283018868
735030096696737792	7.21473306209e-07	4.09571690405e-05	3.08793344595e-05	1.91567945319e-06	0.0	1.0	0.125		0.00943396226415
32540985	2.50110746153e-05	0.00083962196533	0.00976876827784	0.00463594427672	0.000156452550177	0.3	0.0		0.169811320755
703594105843142656	6.97424196002e-06	0.00087033984211	0.000808311990264	0.0015018926913	0.00024585400742	1.0	0.125		0.641509433962
736695148214550528	9.61964408279e-07	0.000412984787825	9.89955134143e-05	2.10724739851e-05	0.0	1.0	0.0		0.00943396226415
713094619765059584	2.50110746153e-05	0.000682619484008	0.000516774744337	0.00149614565294	0.0	1.0	0.125		0.330188679245
2264548380	9.61964408279e-07	8.8740532921e-05	0.000139865220787	0.00048083554275	0.0	0.7	0.125		0.00943396226415
2463311912	0.000355926831063	0.00313663652902	0.0882531378853	0.0388499793107	0.000625810200706	0.8	0.0		0.547169811321
620453210	0.00160551859742	0.0233797173273	0.024440085009	0.0	0.00151982477314	0.6	0.25		0.11320754717
30800702	5.69963911905e-05	0.00505138418166	0.0029825804225	0.420116166802	8.94014572438e-05	0.3	0.125		0.688679245283
90297955	0.000182292255369	0.00539610702108	0.00580259023123	0.0124461694074	0.000514058379152	0.3	0.125		0.731132075472
15894895	0.000280893607217	0.00116045312281	0.050780157303	0.00404016796677	0.00145277368021	0.2	0.0		0.547169811321
17570351	8.80197433575e-05	0.00134817348092	0.00409514467876	0.00107086481433	0.000849313843816	0.2	0.125		0.330188679245
571457871	2.90994233504e-05	0.00142326162416	0.00323688082393	0.000553631361971	0.000379956193286	0.6	0.125		0.344339622642
578152963	7.09448751106e-05	0.000150176286482	0.0293644306396	0.0195705812938	0.000201153278798	0.6	0.0		0.537735849057
270103226	0.000347028660287	0.0034062712252	0.06853304997	0.0264689430047	0.000290554736042	0.5	0.0		0.283018867925
2427717232	0.00242920062201	0.000334483547164	0.0238751748315	0.0423939862991	0.00216798533816	0.8	0.0		0.0943396226415
1965533286	0.000274159856359	0.00176115826874	0.0562803116996	0.140697077439	0.000826963479505	0.7	0.0		0.466981132075
351069900	6.42111242526e-05	0.00086692674469	0.0212749532269	0.0058600634473	4.47007286219e-05	0.5	0.0		0.334905660377
578351964	0.00101655588845	0.000348135936844	0.113575100358	0.0590967954514	0.000737562022261	0.6	0.125		0.00943396226415
35436700	0.000232073913497	0.00324244254904	0.0220333133526	0.0173656342432	0.00109516785124	0.3	0.0		0.0
28321749	0.0105647741139	0.0765830799108	0.051469493034	0.0051072014222	0.024652451835	0.3	0.0		0.301886792453
1167115776	0.000130586668424	0.0068808043988	0.0328946651409	0.0242505861979	0.00046935765053	0.7	0.0		0.47641509434
1014267948	8.85007255617e-05	0.00558041428176	0.000236136087043	0.000162832753521	0.0	0.6	0.0		0.00943396226415
591166408	0.000818391220343	0.0142223769493	0.167544911267	0.346021516912	0.00728621876537	0.6	0.125		0.740566037736
77826266	0.000137560910384	0.00275095652055	0.0288658202096	0.00416277145178	0.000782262750883	0.3	0.125		0.325471698113
41568357	0.000143332696834	0.00173044039196	0.010690607233	0.000829489203231	6.70510929328e-05	0.3	0.125		0.169811320755
40516963	0.000684678167592	0.009945765882	0.0620465733021	0.0133925150572	0.00453712395512	0.3	0.125		0.735849056604
90722611	9.28295653989e-05	0.00148469737772	0.0328383557663	0.00392331152013	0.000268204371731	0.3	0.125		0.75
3435796193	5.77178644967e-06	0.000290113280703	0.000141681652226	0.000886959586826	0.0	0.9	0.0		0.00943396226415
525973477	2.23656724925e-05	0.00101710303117	0.0010299166258	0.00693092826164	0.0	0.6	0.0		0.551886792453
796850114	0.00025684449701	0.000259395403923	0.00963344413565	0.0108753122558	0.000379956193286	0.6	0.125		0.334905660377
2484225699	7.9362063683e-06	0.00445750523057	0.000283363304452	0.000542137285252	0.000156452550177	0.8	0.0		0.179245283019
3070640163	1.68343771449e-05	0.000604118243347	0.00112800392349	0.00166855680373	6.70510929328e-05	0.9	0.0		0.287735849057
21355612	0.000352800446736	0.00717433077692	0.0357728007556	0.00678150526429	0.000938715301059	0.3	0.0		0.731132075472
942004766	0.000526435022431	0.00198983579588	0.00891050442301	0.000308424391963	0.000312905100353	0.6	0.125		0.698113207547
381834659	0.000325865443304	0.00646440651356	0.02233938205	0.00617615055708	0.00165392695901	0.5	0.125		0.716981132075
1358810629	8.6095814541e-05	0.00242671226565	0.00752275080377	0.0482195675162	0.000447007286219	0.7	0.0		0.617924528302
3178536354	8.75387611534e-05	0.00174409278164	0.00826567126224	0.0179805673476	2.23503643109e-05	0.9	0.0		0.174528301887
236323923	3.05423699629e-05	0.00152565454676	0.00643743301909	0.00733705230571	0.000312905100353	0.5	0.125		0.117924528302
4337798413	0.0075064487689	0.000566574171727	0.00189362977494	0.000844814638856	0.000536408743463	0.9	0.125		0.75
757765261793517568	9.86013518486e-06	0.000668967094328	4.35943545311e-05	9.57839726594e-06	0.000134102185866	1.0	0.125		0.339622641509
524984195	0.000331396738652	0.00729378918662	0.0105398434236	0.008348531057	0.00290554736042	0.6	0.125		0.547169811321
732853693700280321	0.000112790326871	0.000180894163262	0.00717127132036	0.00127392683637	0.000335255464664	1.0	0.0		0.283018867925
114091355	0.000100765771767	0.00087033984211	0.0389424736163	0.000187736586412	8.94014572438e-05	0.4	0.0		0.00943396226415
246031455	8.12859924996e-05	0.000365201423944	0.0251403193286	0.0108868063325	0.000156452550177	0.5	0.125		0.00943396226415
1611500893	9.47534942155e-05	0.0104543173976	0.0535910849545	0.00114940767191	0.00167627732332	0.7	0.125		0.419811320755
195609033	5.81988467009e-05	0.000511964613006	0.0587978856738	0.0050746348715	0.000357605828975	0.4	0.375		0.754716981132
4889799935	1.25055373076e-05	0.000648488509808	0.00106170417598	0.0116760662672	0.000156452550177	1.0	0.0		0.334905660377
301630211	0.000605797086114	0.00738935591439	0.018727408134	0.00189269129975	0.00688391220777	0.5	0.125		0.735849056604
243792941	0.000150547429896	0.00400015017629	0.0138284925435	0.00448077424101	0.000424656921908	0.5	0.125		0.712264150943
191651629	3.63141564125e-05	0.0020444453546	0.00888144151999	0.00263214356868	0.000447007286219	0.4	0.125		0.740566037736
307645288	5.74773733947e-05	0.00132086870156	0.00294080249941	0.0102144028444	0.0	0.5	0.0		0.183962264151
114742501	0.000553370025862	0.00527664861138	0.0680117341471	0.000226050175476	0.0201153278798	0.4	0.125		0.702830188679
17202466	1.7315359349e-05	0.000426637177505	0.00682433291555	0.00139844600083	0.000111751821555	0.2	0.0		0.264150943396
1489317793	7.84000992747e-05	0.00155978552096	0.00134870034331	0.00904966973686	0.0	0.7	0.125		0.0754716981132
2819332746	2.57325479215e-05	0.000559747976887	0.00288994241912	0.00474896936445	2.23503643109e-05	0.8	0.375		0.0943396226415
169747612	0.000920118956519	0.000703098068528	0.0106742593501	0.00439456866561	0.000536408743463	0.4	0.0		0.108490566038
388951573	2.93399144525e-05	0.000293526378123	0.00140591793363	0.00250762440422	0.000491708014841	0.5	0.125		0.504716981132
346910039	0.000421580901928	0.0148742785565	0.00550651190671	0.0273233360408	0.00109516785124	0.5	0.125		0.716981132075
409476055	0.000166419842632	0.000624596827867	0.0639683577643	0.0297409235108	0.000178802914488	0.5	0.125		0.169811320755
1731908443	2.66945123297e-05	4.43702664605e-05	0.113595081104	0.0	0.000648160565017	0.7	0.125		0.00943396226415
2225884826	2.54920568194e-05	0.000392506203305	0.00224147639547	0.0146492007785	4.47007286219e-05	0.7	0.0		0.127358490566
1290044438	4.20859428622e-05	0.00175774517132	0.00171561949394	0.00444629201085	8.94014572438e-05	0.7	0.125		0.202830188679
25969859	4.95411670264e-05	0.000477833638806	0.000487711841317	0.000268195123446	8.94014572438e-05	0.3	0.25		0.00943396226415
15306190	0.000188304532921	0.00476127090096	0.0455906126823	0.077364714717	0.00219033570247	0.2	0.0		0.103773584906
311842790	0.00221275863014	0.021598080474	0.00733656658129	0.00424514566827	0.00281614590318	0.5	0.125		0.594339622642
2460676561	3.39092453918e-05	0.000785012406609	0.00157666248887	0.00141760279536	0.000447007286219	0.8	0.125		0.424528301887
4017674240	0.00026959052542	0.00521521285782	0.00499246180953	0.000160917074068	0.00272674444593	0.9	0.125		0.740566037736
26834316	3.51117009022e-05	0.000587052756247	0.00119521188673	0.000266279443993	2.23503643109e-05	0.3	0.125		0.00943396226415
311294335	0.000148142518875	0.0071367867053	0.0726073056872	0.0133791053011	0.00241383934558	0.5	0.0		0.693396226415
2803941993	1.25055373076e-05	0.00084986125759	0.00254754509291	5.74703835957e-06	0.00105046712261	0.8	0.0		0.400943396226
927892722	3.60736653105e-05	0.000255982306503	0.00889869761866	0.000325665507042	4.47007286219e-05	0.6	0.0		0.00943396226415
379290022	0.000287386866973	0.00176457136616	0.0256661762302	0.0104002237514	0.000826963479505	0.5	0.125		0.693396226415
713737670296514560	5.96417933133e-05	0.00119458409701	0.000623944199226	0.00355741674457	8.94014572438e-05	1.0	0.0		0.688679245283
2341822425	9.13866187865e-05	0.00101027683633	0.012849435998	0.00887151154772	0.000312905100353	0.8	0.0		0.339622641509
1268239230	0.000521865691491	0.0048534245313	0.0747407044121	0.0716176763575	0.000134102185866	0.7	0.0		0.240566037736
31167177	6.58945619671e-05	0.000498312223326	0.0027110239224	0.00459379932875	0.00024585400742	0.3	0.125		0.221698113208
3366889804	4.73767471077e-05	0.000566574171727	0.00180462463444	0.00192525785045	0.000134102185866	0.9	0.25		0.735849056604
3376033569	2.98208966566e-05	0.000730402847888	0.00133235246036	0.00349611500207	2.23503643109e-05	0.9	0.375		0.188679245283
109231800	6.95019284981e-05	0.0017884630481	0.0111755944272	0.0169729199552	4.47007286219e-05	0.4	0.0		0.221698113208
977620700	3.03018788608e-05	0.00163828676162	0.0113499718453	0.00429112197514	0.000268204371731	0.6	0.0		0.160377358491
297939291	9.69179141341e-05	0.00306837458062	0.00297168183387	0.0112182188779	0.000357605828975	0.5	0.25		0.674528301887
913466431	6.70970174775e-05	0.00230384075853	0.0032541369226	0.00251528712204	0.000357605828975	0.6	0.125		0.372641509434
740453564544356352	7.9362063683e-06	0.000221851332303	0.000441392839627	6.89644603148e-05	0.0	1.0	0.125		0.0754716981132
47998160	0.000172191629082	0.000658727802068	0.000827384520371	0.000530643208533	0.000379956193286	0.3	0.125		0.740566037736
29369471	0.000108942469238	0.00167241773582	0.0811672388426	0.0788627760494	0.00310670063922	0.3	0.0		0.410377358491
64599674	0.00143332696834	0.00492509957712	0.0577107514577	0.0562462644251	0.00744267131554	0.3	0.25		0.745283018868
24651255	0.0012548825706	0.00578178702955	0.442180262656	0.0125247122649	0.00350900719682	0.3	0.125		0.721698113208
